,name,main_category,sub_category,image,link,ratings,no_of_ratings
11849,Sparx Mens Sm-446 Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81yJT-JhqSL._AC_UL320_.jpg,https://www.amazon.com/Sparx-SM-446-Black-White-Sports/dp/B07Z3YMW7W/ref=sr_1_11858?qid=1679147612&s=shoes&sr=1-11858,3.8,40
11568,Alfa Cotton Fleece Men's Full Sleeves Thermal Top and Lower Set (Color May Vary),men's clothing,Innerwear,https://m.media-amazon.com/images/I/610Ob-Ay4yL._AC_UL320_.jpg,https://www.amazon.com/Alfa-Oswal-Thermal-Lower-Socks/dp/B01MG849GE/ref=sr_1_11573?qid=1679142897&s=apparel&sr=1-11573,4.3,10
14000,T.T. Men Softy Vest (Pack of 3) White,men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61aTj+6BSPL._AC_UL320_.jpg,https://www.amazon.com/T-T-Softy-Vest-Pack-White/dp/B08ZNRVJTW/ref=sr_1_14009?qid=1679142984&s=apparel&sr=1-14009,,
1622,VERO MODA Women's Regular Fit T-Shirt,women's clothing,Western Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61IgaMFBixL._AC_UL320_.jpg,https://www.amazon.com/Womens-Regular-T-Shirt-2608043016_Minion-Yellow_M/dp/B097RP4SR7/ref=sr_1_1631?qid=1679153496&s=apparel&sr=1-1631,3.7,128
774,"SOFTIES Magnet Kids Toys 60 Pcs, Magnetic Building Blocks, Toys for Kids, Constructing and Learning Builder Educational Ki...",toys & baby products,Toys & Games,https://m.media-amazon.com/images/I/811jtJ5ePEL._AC_UL320_.jpg,https://www.amazon.com/SOFTIES-Magnetic-Building-Constructing-Educational/dp/B0BQHWTJVM/ref=sr_1_8911?qid=1679219558&s=toys&sr=1-8911,4.4,190
5815,Van Heusen Men's Slim Fit T-Shirt,men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/61JO5FXLyLL._AC_UL320_.jpg,https://www.amazon.com/Van-Heusen-Mens-T-Shirt-VDKCESLFJ81387_Black/dp/B09W9FJSLM/ref=sr_1_5820?qid=1679140130&s=apparel&sr=1-5820,4,1
7097,TIMEX Long Last-Ten Year Battery Life Analog Grey Dial Women's Watch-TWEL12905,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/611GORX3WuL._AC_UL320_.jpg,https://www.amazon.com/Timex-Analog-Grey-Womens-Watch-TWEL12905/dp/B083JXRS7H/ref=sr_1_7121?qid=1679155884&s=watches&sr=1-7121,4,1
5814,Livpure Plastic Pre Filter Candle 1 Piece Set Removes Chlorine Fluoride Heavy Metals Hard Water Softener Water || 1 Pc,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/3152-2oBufL._AC_UL320_.jpg,https://www.amazon.com/Livpure-Plastic-Chlorine-Fluoride-Softener/dp/B09KNNVPKQ/ref=sr_1_5818?qid=1679134813&s=kitchen&sr=1-5818,3.7,23
6497,Pepe Jeans Men's Slim Jeans,men's clothing,Jeans,https://m.media-amazon.com/images/I/51P-nG2F+rL._AC_UL320_.jpg,https://www.amazon.com/Pepe-Jeans-Mens-Slim-PM206683UA03_Grey_40/dp/B09Q6CZVH5/ref=sr_1_6506?qid=1679141941&s=apparel&sr=1-6506,,
10952,Tommy Hilfiger Analog Blue Dial Men's Watch-TH1791817W/NCTH1791817W,stores,Men's Fashion,https://m.media-amazon.com/images/I/71akq-jRnQS._AC_UL320_.jpg,https://www.amazon.com/Tommy-Hilfiger-Analog-Blue-Watch-TH1791817W/dp/B096X4TZS4/ref=sr_1_10957?qid=1679151193&s=apparel&sr=1-10957,4.3,42
594,Automaze 12V Police Siren X5 Electrical Compact Car Siren High Power Alarm Siren Host with Speaker & Wireless Remote Contr...,car & motorbike,Car Electronics,https://m.media-amazon.com/images/I/41AIfUPCejL._AC_UL320_.jpg,https://www.amazon.com/Automaze-Electrical-Speaker-Wireless-Control/dp/B07PS37YZR/ref=sr_1_4915?qid=1679222150&s=electronics&sr=1-4915,3.8,22
13585,Flu Jeans Pant Black,men's clothing,Jeans,https://m.media-amazon.com/images/I/41dMmj6Y2zL._AC_UL320_.jpg,https://www.amazon.com/Flu-Jeans-Pant-Black-34/dp/B0BSL4VS87/ref=sr_1_13590?qid=1679142256&s=apparel&sr=1-13590,,
850,EASTHILL Big Capacity Pencil Pen Case Office College School Large Storage High Capacity Bag Pouch Holder Box Organizer Blu...,kids' fashion,School Bags,https://m.media-amazon.com/images/I/81zIPa6nbHL._AC_UL320_.jpg,https://www.amazon.com/EASTHILL-Capacity-College-Storage-Organizer/dp/B08P15DWPD/ref=sr_1_5747?qid=1679220913&s=luggage&sr=1-5747,4.7,"3,553"
6140,WELBORN Camera Battery Charger for Canon LP-E6 / LPE6N Battery,"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/618R6JHq65L._AC_UL320_.jpg,https://www.amazon.com/WELBORN-Battery-Charger-LP-E6-LPE6N/dp/B08GFYJJZB/ref=sr_1_6147?qid=1679132901&s=electronics&sr=1-6147,4.4,9
15337,Nivah Fashion Women's Cotton Embroidery Unstitched Dress Material Indian Panjabi Patiala Style Salwar Suit,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81eH+AN+JDL._AC_UL320_.jpg,https://www.amazon.com/Nivah-Fashion-Unstitched-Embroidery-Material/dp/B07Z666Y56/ref=sr_1_15490?qid=1679154694&s=apparel&sr=1-15490,4.1,83
2049,Stylish and Fashionable Pink Backpack 01,bags & luggage,Backpacks,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41t5VOJwejL._AC_UL320_.jpg,https://www.amazon.com/Stylish-Fashionable-Pink-Backpack-01/dp/B08WX95WRP/ref=sr_1_19138?qid=1679218712&s=luggage&sr=1-19138,,
975,Hopscotch Girls PVC Text Print Sneakers in Silver Color,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/61XRjarFy3L._AC_UL320_.jpg,https://www.amazon.com/Hopscotch-Girls-Print-Sneakers-Silver/dp/B0BSXNGMXR/ref=sr_1_9760?qid=1679220754&s=shoes&sr=1-9760,5,1
6799,Adidas Men's Tubular Runner in 8 8 M US Royal Blue/Black,stores,Sportswear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/616vlblDoFL._AC_UL320_.jpg,https://www.amazon.com/Adidas-Tubular-Runner-Running-Regular/dp/B00O2DMAPE/ref=sr_1_6800?qid=1679149561&s=apparel&sr=1-6800,,
16963,Janasya Women's Grey Pure Cotton A-line Kurta with Attached Jacket,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81IG+oIlI3L._AC_UL320_.jpg,https://www.amazon.com/Janasya-Womens-Cotton-Regular-JNE3466-KR-S_Grey_Large/dp/B082W851GM/ref=sr_1_17116?qid=1679154755&s=apparel&sr=1-17116,3.9,107
926,Zaveri Pearls Gold Tone Kundan & Pearls Studded Flowers Ethnic Head Chain For Women-ZPFK13110,stores,Amazon Fashion,https://m.media-amazon.com/images/I/61ShvH4JI8L._AC_UL320_.jpg,https://www.amazon.com/Zaveri-Pearls-Studded-Flowers-Women-ZPFK13110/dp/B09YNVTXSS/ref=sr_1_5775_mod_primary_new?qid=1679212424&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-5775,4.1,35
484,SHIV-NARESH Fitness Stride Shorts for Gym Runing Outdoor Sports Training Regular Wear for Mens and Boys (Blue),sports & fitness,Football,https://m.media-amazon.com/images/I/31hd2y-uQNL._AC_UL320_.jpg,https://www.amazon.com/SHIV-NARESH-Fitness-Outdoor-Training-Regular/dp/B0BV78QGKC/ref=sr_1_3437?qid=1679217219&s=sports&sr=1-3437,,
4760,Allen Cooper Genuine Premium Leather Luxury Business Formals Shoes for Men,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61UNMxKCVbL._AC_UL320_.jpg,https://www.amazon.com/Allen-Cooper-Loafers-4015b-Black/dp/B09JWHKFNX/ref=sr_1_4813?qid=1679148792&s=shoes&sr=1-4813,5,1
15988,Amazon Brand - Symbol Men's Lagoon Slipper,stores,Men's Fashion,https://m.media-amazon.com/images/I/91qX8EqtjuL._AC_UL320_.jpg,https://www.amazon.com/Amazon-Brand-Symbol-Men-Slipper_Navy_9/dp/B09WR64Z2K/ref=sr_1_15993?qid=1679151483&s=apparel&sr=1-15993,3.9,52
9375,Cobblers craft Men's Lether Formal Shoe (Brown_CFBBR40-44),men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/41i6sqTBshL._AC_UL320_.jpg,https://www.amazon.com/Cobblers-craft-Lether-Formal-Brown_CFBBR40-44/dp/B0BRMY1DVS/ref=sr_1_9380?qid=1679148242&s=shoes&sr=1-9380,,
7453,Woodland Mens Gc 3861021gpt Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/81j653P1JLL._AC_UL320_.jpg,https://www.amazon.com/Woodland-Leather-Casual-GC-3861021GPT/dp/B0BJXXKMT2/ref=sr_1_7554?qid=1679148888&s=shoes&sr=1-7554,2.7,3
418,"OnePlus 10R 5G (Forest Green, 12GB RAM, 256GB Storage, 80W SuperVOOC)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/716uVx3Wr5L._AC_UL320_.jpg,https://www.amazon.com/OnePlus-Forest-Green-Storage-SuperVOOC/dp/B09WRKHWP7/ref=sr_1_420?qid=1679133675&s=electronics&sr=1-420,4.3,"12,400"
571,Sporto Fitness Home Gym Set 11 Hand Gripper (Multicolor),sports & fitness,Strength Training,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61DvE-2fX8L._AC_UL320_.jpg,https://www.amazon.com/SPORTO-FITNESSTM-Hand-Gripper-Strengthener/dp/B079WKT53R/ref=sr_1_4772?qid=1679218084&s=sports&sr=1-4772,4.3,224
8087,MEHKFAB Women's Plus Size Kurti Kurta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71LzHeLojXL._AC_UL320_.jpg,https://www.amazon.com/MEHKFAB-Womens-Kurti-Kurta-Brown/dp/B0B6WSCY8L/ref=sr_1_8144?qid=1679154425&s=apparel&sr=1-8144,4.7,12
9700,wear your mind Men's Shirt Vest,men's clothing,Innerwear,https://m.media-amazon.com/images/I/41n4QwIKe-L._AC_UL320_.jpg,https://www.amazon.com/wear-your-mind-Multicoloured-CSV299_5XL/dp/B071NTX3BY/ref=sr_1_9705?qid=1679142827&s=apparel&sr=1-9705,4.4,3
7458,ALCiS Men Black Slim Fit Training or Gym T-Shirt,men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61MB4q1B3wL._AC_UL320_.jpg,https://www.amazon.com/ALCiS-Black-Slim-Training-T-Shirt/dp/B09WTMJTZL/ref=sr_1_7467?qid=1679140206&s=apparel&sr=1-7467,5,1
875,POPIO Tempered Glass Screen Protector FOR Nikon D3100 / Nikon D3200 / Nikon D3300 / Nikon D3400 / Nikon D3500 (Transparen...,"tv, audio & cameras",Cameras,https://m.media-amazon.com/images/I/61C6TOwqsbL._AC_UL320_.jpg,https://www.amazon.com/POPIO-Tempered-Protector-Transparent-Installation/dp/B081LD74YR/ref=sr_1_879?qid=1679129970&s=electronics&sr=1-879,4.4,677
6101,"STYLIANO Formal Derby Style Shoes for Men, (Art117-FRM-Blk)",men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/41ql8Z2Q-1L._AC_UL320_.jpg,https://www.amazon.com/STYLIANO-Formal-Derby-Style-Art117-FRM-Blk/dp/B09WCWQHY9/ref=sr_1_6106?qid=1679148121&s=shoes&sr=1-6106,3,1
5252,"hoopy Classic Bean Bag Cover Without Beans (XXXL, Brown and Cream) | Ideal for Office and Home Use | Premium Fabric & Craf...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ImBIp+HFL._AC_UL320_.jpg,https://www.amazon.com/Hoopy-Classic-Without-Premium-Craftsmanship/dp/B09GBB8R51/ref=sr_1_5277?qid=1679135890&s=appliances&sr=1-5277,FREE,Usually dispatched in 2 to 3 days.
2262,MARK & ALBERT Men's Striped Half Sleeves Regular Fit Shirt | Stretchable Fabric,men's clothing,Shirts,https://m.media-amazon.com/images/I/51AXJ9r6p2L._AC_UL320_.jpg,https://www.amazon.com/MARK-ALBERT-Cotton-Sleeves-Regular/dp/B0BT1G5WZK/ref=sr_1_2267?qid=1679140863&s=apparel&sr=1-2267,3.8,5
8592,Adidas Men Brago M Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/91qPhJPtJtL._AC_UL320_.jpg,https://www.amazon.com/Adidas-Grey-A97A-Grey-Adbd-Scarlet-A091-CM4652/dp/B082Q99X5J/ref=sr_1_8597?qid=1679147495&s=shoes&sr=1-8597,3.8,37
7802,MOHUR Ram Darbar 20 Gm Silver Coin Coloured (999) Pure Silver,accessories,Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71hK-FdEZ6L._AC_UL320_.jpg,https://www.amazon.com/MOHUR-Rose-Precious-Silver-Coin/dp/B08259RH5Q/ref=sr_1_7811?qid=1679145413&s=jewelry&sr=1-7811,3.7,15
11406,Mochi Men's Loafers (71-8539),men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61EqkRPOnvL._AC_UL320_.jpg,https://www.amazon.com/Mochi-Mens-Brown-Loafers-71-8539/dp/B0B3JBSFQ1/ref=sr_1_11511?qid=1679149034&s=shoes&sr=1-11511,2.5,2
7188,United Colors of Benetton Carrot Fit Faded Blue Hi Stretch Jeans,men's clothing,Jeans,https://m.media-amazon.com/images/I/619Mq6PDvSL._AC_UL320_.jpg,https://www.amazon.com/United-Colors-Benetton-Regular-22P4L23R7122I_Blue_32/dp/B09ZTWX21C/ref=sr_1_7197?qid=1679141972&s=apparel&sr=1-7197,4,2
16709,Jeans Pant for Men,men's clothing,Jeans,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41yL8HBmToL._AC_UL320_.jpg,https://www.amazon.com/Jeans-Pant-Men-Dark-Grey/dp/B0BHQWPKBG/ref=sr_1_16714?qid=1679142386&s=apparel&sr=1-16714,,
7670,Colt by Unlimited Men's Slim Jeans,men's clothing,Jeans,https://m.media-amazon.com/images/I/71Bk1NMoldL._AC_UL320_.jpg,https://www.amazon.com/Colt-Unlimited-Mens-Jeans-281959760_Navy_34_IN-32/dp/B084MWPJHL/ref=sr_1_7679?qid=1679141994&s=apparel&sr=1-7679,3.6,3
1225,"AGARO Imperial Electric Rice Cooker, 2L Ceramic Coated Inner Bowl, Steam Basket, 8 Preset Cooking Function, Advanced Fuzzy...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ULMYU+ErL._AC_UL320_.jpg,https://www.amazon.com/AGARO-Imperial-Electric-Function-Advanced/dp/B0BMLQTV1L/ref=sr_1_1229?qid=1679134540&s=kitchen&sr=1-1229,4,22
11255,Wonder Fashion Slim Fit Regular Formal Half Sleeve Khadi Men's Shirt (Color:Light Brown),men's clothing,Shirts,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31buT8L4pBS._AC_UL320_.jpg,https://www.amazon.com/Wonder-Fashion-Regular-Formal-Sleeve/dp/B0987SBDJL/ref=sr_1_11264?qid=1679141277&s=apparel&sr=1-11264,,
813,RAMOJI INTERNATIONAL 2000 ml / 2 kg Glass kitchen Storage Jars with Rubber gasket airtight Square kitchen storage box Cani...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/312lucWAzhL._AC_UL320_.jpg,https://www.amazon.com/RAMOJI-INTERNATIONAL-kitchen-airtight-Canisters/dp/B08ZLRZB2D/ref=sr_1_6358?qid=1679212853&s=kitchen&sr=1-6358,4.2,10
2132,Skudgear Yoga Sport Athletic Headband Sweatband for Running Sports Travel Fitness Elastic Wicking Non Slip Style Band and ...,stores,Men's Fashion,https://m.media-amazon.com/images/I/81YCJqGSfYL._AC_UL320_.jpg,https://www.amazon.com/Skudgear-Sweatband-Basketball-Headbands-Headscarf/dp/B07BP4SZ7M/ref=sr_1_2141?qid=1679150778&s=apparel&sr=1-2141,3.9,"2,198"
1147,"Marrone 2pcs Silicone Adjustable Weight Yoga Fitness Bracelet, Wearable Wrist Weights for Fitness Exercise Walking Jogging...",sports & fitness,Fitness Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51s01+G7ZEL._AC_UL320_.jpg,https://www.amazon.com/Marrone-Silicone-Adjustable-Bracelet-Wearable/dp/B0BMQG58SH/ref=sr_1_8516?qid=1679217814&s=sports&sr=1-8516,,
5815,MYKI Stunning Plain Ring For Women & Girls,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/I/41-dV5nK0pS._AC_UL320_.jpg,https://www.amazon.com/MYKI-Stunning-Plain-Women-Girls/dp/B09NY6CDJ3/ref=sr_1_5820?qid=1679160138&s=jewelry&sr=1-5820,4.1,14
16351,Women's Kota Doria Silk Cotton Poly Cotton Saree With Blouse Piece (bes-3_Light Green),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/91A6lQykvsL._AC_UL320_.jpg,https://www.amazon.com/Womens-Doria-Cotton-Blouse-bes-3_Light/dp/B0B2BWMD94/ref=sr_1_16504?qid=1679154732&s=apparel&sr=1-16504,1,2
7711,SWIFTLY Womens Round Neck Half Sleeve Tshirts,women's clothing,Western Wear,https://m.media-amazon.com/images/I/61UXuN+t3AS._AC_UL320_.jpg,https://www.amazon.com/SWIFTLY-Womens-Sleeve-Tshirts-X-Large/dp/B096W7DNPM/ref=sr_1_7720?qid=1679153722&s=apparel&sr=1-7720,3.4,8
8520,Daniel Wellington Quadro Studio 22x22mm Black Dial Silver Watch,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41tlxTv+fyL._AC_UL320_.jpg,https://www.amazon.com/Daniel-Wellington-Quadro-Studio-22x22mm/dp/B09QVFCYJ8/ref=sr_1_8548?qid=1679155934&s=watches&sr=1-8548,5,7
3190,Women's Ladies Ikkat Cotton Fabric Classical and Fashionable Flap Duffle Sling Bag Color White,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/614CPJ-JkfL._AC_UL320_.jpg,https://www.amazon.com/Womens-Ladies-Cotton-Classical-Fashionable/dp/B0BR9KN38D/ref=sr_1_3199?qid=1679158697&s=shoes&sr=1-3199,3.5,2
1385,Campus Shadow Navy-Sky,stores,Sportswear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81cOnkKR+-L._AC_UL320_.jpg,https://www.amazon.com/Campus-Shadow-Running-Shoes-7-5G-493/dp/B07RD7Y5YQ/ref=sr_1_1386?qid=1679149369&s=apparel&sr=1-1386,,
13781,Puma Mens 22 FH Rubber White-Ultra Orange-Fast Yellow Cricket Shoe - 10UK (10678905),men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/6108Stkyn-L._AC_UL320_.jpg,https://www.amazon.com/Puma-Rubber-White-Ultra-Orange-Fast-Cricket/dp/B0BSLGHTM7/ref=sr_1_13786?qid=1679147681&s=shoes&sr=1-13786,,
542,"Lanvin Modern Princess EDP for her, 60ml",beauty & health,Luxury Beauty,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71zuBIsvzWL._AC_UL320_.jpg,https://www.amazon.com/Lanvin-Modern-Princess-EDP-60ml/dp/B06XR95912/ref=sr_1_3951?qid=1679215140&s=luxury-beauty&sr=1-3951,4.5,127
15156,R&B Women Shirt,women's clothing,Western Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81TpzdLNCzL._AC_UL320_.jpg,https://www.amazon.com/Women-Cotton-Regular-Kurta/dp/B09HBTDVFN/ref=sr_1_15165?qid=1679153985&s=apparel&sr=1-15165,,
10818,myaddiction Men Thong Bikini Underwear Low Rise G-String Briefs T-Back Underpant XXL 01,men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51j78ZYx2aL._AC_UL320_.jpg,https://www.amazon.com/myaddiction-Bikini-Underwear-G-String-Underpant/dp/B0BBTSYS4T/ref=sr_1_10827?qid=1679142867&s=apparel&sr=1-10827,,
1233,IndiWeaves® Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 5) Multicolor283,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/514F+tHxodL._AC_UL320_.jpg,https://www.amazon.com/IndiWeaves%C2%AE-Regular-Printed-Leggings-Multicolor283/dp/B0BBCVP3MM/ref=sr_1_12754?qid=1679212270&s=apparel&sr=1-12754,Get,FREE Delivery by Amazon
12667,Bagsy Malone Superstar Oversized Tote Bag (Croco Blue_BMWTO0028BU),accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81GQxTFyBrL._AC_UL320_.jpg,https://www.amazon.com/Bagsy-Malone-Superstar-Oversized-Blue_BMWTO0028BU/dp/B09PZYJDGB/ref=sr_1_12676?qid=1679159015&s=shoes&sr=1-12676,4.7,4
12102,RAJMADIRFABRICS Women's Cotton Anarkali Kurta Pant & Dupatta Set,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71Gkd2kb1DL._AC_UL320_.jpg,https://www.amazon.com/RAJMANDIRFABRICS-Womens-Anarkali-Dupatta-PK10110066-XL_Mehndi/dp/B0BDLKSFPL/ref=sr_1_12203?qid=1679154577&s=apparel&sr=1-12203,3.8,25
6879,AmazonBasics 3 Piece Expandable Softside Spinner Luggage Suitcase With TSA Lock And Wheels Set - Grey,accessories,Bags & Luggage,https://m.media-amazon.com/images/I/919fbhT80SL._AC_UL320_.jpg,https://www.amazon.com/AmazonBasics-3-Piece-Set-21-29-Inch-Grey/dp/B07BL227W9/ref=sr_1_6884?qid=1679144122&s=luggage&sr=1-6884,4.2,57
15783,Jewels Galaxy Amazing Pearl & AAA AD Heart Note Fabulous 9 Pair of Stud & Hoop Earrings For Women/Girls (JG-PC-ERV-8618),accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/I/51PF6+jOeQL._AC_UL320_.jpg,https://www.amazon.com/Jewels-Galaxy-Fabulous-Earrings-JG-PC-ERV-8618/dp/B08SWGTXT9/ref=sr_1_15840?qid=1679160494&s=jewelry&sr=1-15840,5,5
11180,"adidas Terrex Sumra Mens Shoes Size 7, Color: Black/Camo",men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/51cCBiannrL._AC_UL320_.jpg,https://www.amazon.com/adidas-Terrex-Sumra-Shoes-Color/dp/B0BHTYLYYM/ref=sr_1_11189?qid=1679148310&s=shoes&sr=1-11189,,
957,"Scott International Men's Rich Cotton Regular Fit Hooded Hoodie Sweatshirt with Zip(1.1_sshz12_S,Charcoal,Small)",sports & fitness,Cricket,https://m.media-amazon.com/images/I/71BHREqN4eL._AC_UL320_.jpg,https://www.amazon.com/Scott-Premium-Cotton-Pullover-Sweatshirt/dp/B012GCQHI8/ref=sr_1_7534?qid=1679216798&s=sports&sr=1-7534,3.5,28
16837,VMart Women Stripes Rayon Shirt Collar Night Suit,women's clothing,Lingerie & Nightwear,https://m.media-amazon.com/images/I/61nCXZqvnSL._AC_UL320_.jpg,https://www.amazon.com/VMart-Women-Stripes-Collar-464197/dp/B09HM538LM/ref=sr_1_16894?qid=1679155491&s=apparel&sr=1-16894,5,1
7729,Yash Gallery Women's Cotton Anarkali Kurta,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81qLiIartOS._AC_UL320_.jpg,https://www.amazon.com/Yash-Gallery-Womens-Anarkali-224PLYK148BNDJ-4XL_Red_Medium/dp/B082926779/ref=sr_1_7734?qid=1679153019&s=apparel&sr=1-7734,4.1,683
3726,Burwood Mens Bwd 237 Formal Shoes,men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/71ga0QEs6VL._AC_UL320_.jpg,https://www.amazon.com/Burwood-Leather-Shoes-10-BW-237/dp/B07RL2SSMS/ref=sr_1_3735?qid=1679148026&s=shoes&sr=1-3735,4.1,164
17196,DN Enterprises Girls Stylish sling bag || party bag for office use || daily use evening party || sling bags clutch purses...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/41cHAgoclQL._AC_UL320_.jpg,https://www.amazon.com/DN-Enterprises-Stylish-office-evening/dp/B08YYMN51W/ref=sr_1_17249?qid=1679159168&s=shoes&sr=1-17249,3.5,8
87,RiderShine 100% Dustproof-UV Protection Bike Body Cover for Royal Enfield Meteor 350 Black,car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/61W5NYdcstL._AC_UL320_.jpg,https://www.amazon.com/RiderShine-Dustproof-UV-Protection-Enfield-Meteor/dp/B08PSWCM87/ref=sr_1_1120?qid=1679222615&s=automotive&sr=1-1120,3.8,357
8566,Clovia Women's Lace Padded Non-Wired Full Figure Floral Print T-Shirt Bra - Purple,women's clothing,Lingerie & Nightwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71ySl4YulbL._AC_UL320_.jpg,https://www.amazon.com/Clovia-Womens-Non-Wired-T-Shirt-BR2282P15_Purple_36B/dp/B09BJT6R2S/ref=sr_1_8575?qid=1679155170&s=apparel&sr=1-8575,,
6611,FREDI HD PLUS Spy Camera New WiFi Holder Hidden HD Mini Spy cam 1080p Audio Video Recording Watch Live 24 Hours Small Surv...,"tv, audio & cameras",Security Cameras,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31OERqkZpDL._AC_UL320_.jpg,https://www.amazon.com/FREDI-HD-PLUS-Recording-Surveillance/dp/B0BVM98PNW/ref=sr_1_6615?qid=1679132373&s=electronics&sr=1-6615,,
